date,URL,Title,Narrative,Statement,Label
"Oktober 29, 2024",https://turnbackhoax.id/2024/10/29/salah-video-israel-seperti-neraka-usai-diserang-iran-awal-oktober-2024/,[SALAH] Video Israel seperti “Neraka” Usai Diserang Iran Awal Oktober 2024,"Akun X “Pecel_Lele5678” pada Rabu (2/10/2024) membagikanvideo, dinarasikan sebagai kondisi Israel yang terlihat seperti neraka.
Berikut narasi lengkapnya:
“Israel malam ini jadi neraka. #Israhell”
Sebagai informasi, menukil reportaseKompas.com, Iran memang menyerang Israel pada Selasa (1/10/2024)—sebelum unggahan X tersebut beredar—dengan ratusan rudal balistik. Hingga Selasa (29/10/2024) konten itu disukai lebih dari 70 ribu akun, diunggah ulang sekitar 18 ribu kali, dan ditonton 3 juta kali.
Pemeriksa fakta Mafindo (TurnBackHoax) menelusuri video tersebut denganGoogle Lens, Hasilnya, ditemukan artikel pemeriksaan fakta darifactly.inyang membeberkan konteks asli video itu adalah dokumentasi pertunjukan kembang api, diselenggarakan oleh penggemar klub bola lokal Aljazair untuk merayakan kejuaraan sepak bola tahun 2020.
Video ini kerap disebarkan dengan narasi yang keliru. Sebelumnya, TurnBackHoax pada Oktober 2023 menemukan klaim bahwa video itu ada kaitannya dengan konflik di Timur Tengah. Narasi itu sudah diluruskan lewat artikel[SALAH] Video Saat Gaza Terbakar Akibat Serangan Israel.",“Israel malam ini jadi neraka. #Israhell”,1
"Oktober 29, 2024",https://turnbackhoax.id/2024/10/29/penipuan-jadi-anggota-dpr-eko-patrio-kasih-warganet-uang-lewat-instagram/,"[PENIPUAN] Jadi Anggota DPR, Eko Patrio Kasih Warganet Uang Lewat Instagram","Akun instagram “adm_berbagi_hadiah” pada Selasa (8/10/2024) membagikanvideo yang memperlihatkan Eko Patrio mengatakan bakal memberi uang tunai sebagai bentuk syukur karena kembali dilantik sebagai anggota DPR.
Berikut narasi lengkapnya:
halo semuanya saya Eko Patrio. alhamdulillah dengan rasa bersyukur saya karena sudah dilantik menjadi anggota DPR RI saya berjanji akan memberikan uang tunai kepada kalian semua yang melihat vt saya kali ini cukup tekan love dan tanda panah langsung saya transfer sekarang hari ini juga
Hingga Selasa (29/10/2024) unggahan telah mendapat 160-an tanda suka. Terdapat satu komentar dari pengunggah “BUAT YANG SUDAH FOLLOW LIKE ❤️ DAN SHARE↪️ VIDEO INI LANGSUNG KLIK LINK 🔗 DI BIO PROFIL SEMOGA MEMBANTU”.
Pemeriksa fakta Mafindo (TurnBackHoax) menelusuri video tersebut denganGoogle Lens, Hasilnya, ditemukan pemberitaanTribunnews.com(tayang November 2020) yang menggunakan foto serupa.
Berita itu membahas Eko Patrio—komedian dan politisi—yang mengajak para artis untuk bergabung dalam kepengurusan Partai Amanat Nasional (PAN) di wilayah Jakarta. Tidak ada kaitannya dengan pembagian uang tunai.
Setelah mengunduh video tersebut dan memeriksanya ke situs pendeteksi AI dari Hive Moderation, didapatihasil69,4% video tersebut merupakan rekayasa AI atau konten deepfake.",halo semuanya saya Eko Patrio. alhamdulillah dengan rasa bersyukur saya karena sudah dilantik menjadi anggota DPR RI saya berjanji akan memberikan uang tunai kepada kalian semua yang melihat vt saya kali ini cukup tekan love dan tanda panah langsung saya transfer sekarang hari ini juga,1
"Oktober 29, 2024",https://turnbackhoax.id/2024/10/29/penipuan-anggota-dpr-desy-ratnasari-bagi-bagi-puluhan-juta-rupiah/,[PENIPUAN] Anggota DPR Desy Ratnasari Bagi-Bagi Puluhan Juta Rupiah,"Sejak Selasa (1/10/2024), beredarvideo dari akun Instagram “adminbunda21” yang menunjukkan anggota Komisi I DPR RI Desy Ratnasari menyebut akan mentransfer Rp20 juta.
Berikut narasi lengkapnya:
“Assalamualaikum semua saya Desy Ratnasari saya adalah anggota DPR dewan perwakilan rakyat jika Anda menemukan postingan ini berarti Anda berhak saya transfer 20 juta karena ini rezeki, kamu artinya kamu orang yang membutuhkan bantuan ini doakan saya agar bisa terus berbagi untuk rakyat ya karena saya menerima. Amanah berbagi untuk yang membutuhkan di akun pertama yang saya buat, siapa saja yang sudah followers akan menerima 20 juta asal uangnya, jangan untuk foya-foya.”
Per Selasa (29/10/2024), unggahan telah disukai 300-an akun, ditonton lebih dari 4.000 kali, dan menuai 123 komentar. Mayoritas warganet mempercayai konten tersebut, ditandai dengan adanya komentar seperti “semoga dapat hari ini” dan lainnya.
Hasil penelusuran gambar melaluiGoogle Lensmengarah ke sejumlah artikel yang menampilkan foto Desy Ratnasari dengan pakaian serupa, tetapi diambil dari sudut berbeda. Dua di antaranya adalah artikelfimela.com(dipublikasikan Januari 2018) danLiputan6.com(terbit November 2018).
Tidak ada sumber valid dari hasil penelusuran Google Lens yang membenarkan klaim “Desy Ratnasari membagikan uang” seperti yang dinyatakan dalam unggahan Instagram ”adminbunda21”.
Setelah video tersebut diunduh dan dianalisis menggunakan situs pendeteksi suara berbasis AI dari Hive Moderation, diketahui audio dalam video tersebut 99,8% merupakan hasil rekayasa AI.","“Assalamualaikum semua saya Desy Ratnasari saya adalah anggota DPR dewan perwakilan rakyat jika Anda menemukan postingan ini berarti Anda berhak saya transfer 20 juta karena ini rezeki, kamu artinya kamu orang yang membutuhkan bantuan ini doakan saya agar bisa terus berbagi untuk rakyat ya karena saya menerima. Amanah berbagi untuk yang membutuhkan di akun pertama yang saya buat, siapa saja yang sudah followers akan menerima 20 juta asal uangnya, jangan untuk foya-foya.”",1
"Oktober 26, 2024",https://turnbackhoax.id/2024/10/26/salah-ribuan-buruh-siaga-geruduk-istana-tuntut-prabowo/,[SALAH] Ribuan Buruh Siaga Geruduk Istana Tuntut Prabowo,"Beredarvideodari kanal YouTube “KOPI POLITIK” yang mengklaim ribuan buruh siaga geruduk istana tuntut Prabowo.
Berikut narasi lengkapnya:
BLUNDER FATAL !! RAKYAT DESAK PRABOWO SINGKIRKAN PARA MENTERI BOBROKNYABREAKING NEWSRAKYAT MARAH BESARTUNTUT PRABOWO [\PECAT PARA MENTERI BOBROK
Klaim diperkuat dengan sampul foto (thumbnail) yang menampilkan massa demonstrasi. Sejak diunggah Kamis (24/10/2024), video tersebut telah ditonton lebih dari 4.000 kali per Sabtu (26/10/2024).
Tim pemeriksa fakta Mafindo (TurnBackHoax) pertama-tama menelusuri kebenaran klaim dengan memasukkan kata kunci “ribuan buruh siaga geruduk istana tuntut Prabowo” ke mesin pencarian Google.
Hasilnya, tidak ditemukan informasi tentang ribuan buruh bersiaga untuk menggeruduk istana dan menuntut Prabowo.
TurnBackHoax kemudian menelusuri sampul foto video itu lewat Google Lens. Diketahui, foto berasal dari momen demonstrasi buruh pada tiga lokasi di Jakarta, Senin (10/8/2015).
Gambar asli dimuat dalam artikelkompasiana.com”Demo Buruh 10 Agustus 2015, Jangan Resahkan Kalangan Dunia Usaha”.
Video berdurasi 8 menit 49 detik tersebut hanya menampilkan cuplikan dari beberapa peristiwa berbeda yang tidak berkaitan. Narator dalam video membacakan ulang artikel liputan6.com “3 Ribu Buruh Ancam Demo Besar-besaran 24 Oktober 2024”.
Artikel yang tayang Selasa (22/10/2024) itu membahas Presiden Konfederasi Serikat Pekerja Indonesia (KSPI) Said Iqbal yang menyebut lebih dari 3.000 buruh se-Jabodetabek akan melakukan aksi pada Kamis, (24/10/2024) di depan istana.",BLUNDER FATAL !! RAKYAT DESAK PRABOWO SINGKIRKAN PARA MENTERI BOBROKNYABREAKING NEWSRAKYAT MARAH BESARTUNTUT PRABOWO [\PECAT PARA MENTERI BOBROK,1
"Oktober 25, 2024",https://turnbackhoax.id/2024/10/25/salah-survei-lsi-oktober-vicky-prasetyo-suwendi-unggul-di-pilkada-pemalang/,[SALAH] Survei LSI Oktober: Vicky Prasetyo-Suwendi Unggul di Pilkada Pemalang,"Akun TikTok “pinarakpemalang” pada Senin (21/10/2024) mengunggahfoto mengenai hasil survei LSI (Lembaga Survei Indonesia) tentang pasangan calon bupati dan wakil bupati di Kabupaten Pemalang periode Oktober 2024.
Berikut narasi yang tertera dalam foto:
“Oktober 2024Jika pemilihan langsung bupati Pemalang dilakukan sekarangSiapa yang bapak/ibu pilih?Sumber: Lembaga Survei Indonesia …”Pasangan Vicky Prasetyo dan Mochamad Suwendi terlihat unggul dengan elektabilitas 57,4%, disusul Mansur Hidayat-Muhammad Bobby Dewantara (23,9%) dan Anom Widiyantoro dan Nurkholes (15,3%).
Per Jumat (25/10/2024), unggahan ini menuai lebih dari 170 tanda suka dan 80-an komentar.
Dilansir dari mediakita.co, Eka Novita—narahubung LSI—menegaskan pihaknya tak pernah mengeluarkan survei tersebut. Ia menekankan hasil survei LSI bisa dilihat di lamanwww.lsi.or.id.
Hasil penelusuran Tim Pemeriksa Fakta Mafindo (TurnBackHoax) di laman resmi itu, ditemukansurvei LSI periode  9—13 Oktober 2024untuk Kabupaten Pemalang yang terbit Selasa (22/10/2024).
Berdasarkan survei tersebut, pasangan Mansur Hidayat dan Muhammad Bobby Dewantara unggul dengan dukungan 69,1%, sementara Anom Widiyantoro dan Nurkholes mengantongi 15,3%. Pasangan Vicky Prasetyo dan Mochamad Suwendi ada di posisi akhir, hanya didukung 12,3% responden.","“Oktober 2024Jika pemilihan langsung bupati Pemalang dilakukan sekarangSiapa yang bapak/ibu pilih?Sumber: Lembaga Survei Indonesia …”Pasangan Vicky Prasetyo dan Mochamad Suwendi terlihat unggul dengan elektabilitas 57,4%, disusul Mansur Hidayat-Muhammad Bobby Dewantara (23,9%) dan Anom Widiyantoro dan Nurkholes (15,3%).",1
"Oktober 24, 2024",https://turnbackhoax.id/2024/10/24/salah-video-lautan-manusia-sambut-presiden-prabowo/,[SALAH] Video Lautan Manusia Sambut Presiden Prabowo,"Akun Facebook “Erna Erna” pada Minggu (20/10/2024) mengunggahvideo yang dinarasikan “lautan manusia menyambut Prabowo”. Berikut kalimat lengkapnya:
“Persiden ku Prabowo , ya Allah jdi lautan manusia , sejara persiden ku , TDK ada yg sama bapa Prabowo yg menyambut nya”
Disadur dari artikelCek Fakta Kompas.com
Tim pemeriksa fakta Kompas menelusuri potongan video tersebut menggunakan Google Lens. Hasilnya, ditemukan artikel Catholic News Agency “Divine Shepherdess procession in Venezuela draws 2.7 million” yang diunggah Selasa (16/01/2024).
Melansir catholicnewsagency.com, kerumunan massa tersebut merupakan umat Katolik yang mengikuti prosesi keagamaan. Lebih dari 2,7 juta orang diberitakan berkumpul di kota Barquisimeto, Lara, Venezuela pada Minggu (14/01/2024).
Video tersebut serupa dengan unggahan akun TikTok “susanadeleon857” yang menyebut video itu merupakan prosesi keagamaan yang dilakukan di kota Barquisimeto, Lara, Venezuela.","“Persiden ku Prabowo , ya Allah jdi lautan manusia , sejara persiden ku , TDK ada yg sama bapa Prabowo yg menyambut nya”",1
"Oktober 24, 2024",https://turnbackhoax.id/2024/10/24/salah-puan-maharani-blak-blakan-pdip-tolak-gabung-kabinet-prabowo-gibran/,[SALAH] Puan Maharani Blak-blakan PDIP Tolak Gabung Kabinet Prabowo-Gibran,"Beredarvideodari kanal YouTube “KOPI POLITIK” yang mengklaim Puan Maharani menyatakan PDIP blak-blakan menolak gabung Kabinet Prabowo-Gibran.
Berikut narasi lengkapnya:
TEGAS !! PUAN MAHARANI BLAK-BLAKAN PDIP TOLAK GABUNG KABINET PRABOWO-GIBRANBREAKING NEWSPDIP TOLAK BERGABUNGGIBRAN & MULYONO JADI BIANG KEROK PRABOWO MEGA
Klaim diperkuat dengan sampul foto (thumbnail) yang menampilkan Puan Maharani seolah sedang berpidato di depan Prabowo-Gibran. Sejak diunggah Senin (21/10/2024), video tersebut per Kamis (24/10/2024) telah ditonton lebih dari 1.000 kali.
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) pertama-tama memasukkan kata kunci “Puan Maharani tolak gabung kabinet Prabowo-Gibran” ke mesin pencari Google. Hasilnya, tidak ditemukan informasi yang membenarkan klaim.
TurnBackHoax kemudian menelusuri sampul foto video itu lewat Google Lens dan tidak menemukan gambar yang identik. Potret dalam thumbnail video merupakan hasil suntingan atau manipulasi dari gabungan sejumlah gambar.
Video berdurasi 7 menit 3 detik tersebut hanya menampilkan cuplikan dari beberapa peristiwa berbeda yang tidak berkaitan. Narator dalam video membacakan ulang artikelmerdeka.com“Puan Maharani: Tidak Ada Kader PDIP yang Masuk Kabinet Prabowo-Gibran”.
Artikel yang tayang Minggu (20/10/2024) itu membahas Puan Maharani yang menyampaikan partainya akan mendukung pemerintahan Prabowo Subianto di Parlemen. Namun, PDIP tidak menempatkan kadernya di kabinet Prabowo.",TEGAS !! PUAN MAHARANI BLAK-BLAKAN PDIP TOLAK GABUNG KABINET PRABOWO-GIBRANBREAKING NEWSPDIP TOLAK BERGABUNGGIBRAN & MULYONO JADI BIANG KEROK PRABOWO MEGA,1
"Oktober 24, 2024",https://turnbackhoax.id/2024/10/24/penipuan-jadi-anggota-dpr-verrell-bramasta-bagi-bagi-rp35-juta-di-tiktok/,"[PENIPUAN] Jadi Anggota DPR, Verrell Bramasta Bagi-Bagi Rp35 Juta di TikTok","Akun TikTok “varelbramasta.be” pada Selasa (8/10/2024) mengunggahvideo yang menayangkan Verrell Bramasta berjanji membagikan Rp35 juta setelah dilantik menjadi anggota DPR. Berikut narasi lengkapnya:
“Halo assalamualaikum saya varel bramasta, alhamdulillah saya sudah dilantik menjadi anggota DPR ini janji saya ya. siapa saja yang sudah menemukan postingan ini saya akan berikan bantuan”
Hingga Kamis (24/10/2024) video tersebut telah ditonton lebih dari 100 kali.
Tim pemeriksa fakta Mafindo (TurnBackHoax) menelusuri kebenaran informasi tersebut lewat akun media sosial pribadi milik Verrell Bramasta, yakni Instagram “bramastavrl” dan TikTok “bramastaverrell”). Tak ada video serupa di dua akun tersebut.
TurnBackHoax kemudian memeriksa audio unggahan dengan detect.resemble.ai. Hasilnya, audio dibuat menggunakan kecerdasan buatan (artificial intelligence/AI)
Video dalam unggahan akun TikTok “varelbramasta.be” ditelusuri dengan Google Lens. Penemuan teratas menunjukkan dokumentasi itu merupakan potongan momen Verrel saat Pelantikan DPR RI pada Selasa (1/10/2024) di Senayan, Jakarta Pusat.","“Halo assalamualaikum saya varel bramasta, alhamdulillah saya sudah dilantik menjadi anggota DPR ini janji saya ya. siapa saja yang sudah menemukan postingan ini saya akan berikan bantuan”",1
"Oktober 23, 2024",https://turnbackhoax.id/2024/10/23/salah-hasil-survei-20-25-september-2024-pilkada-bone-bolango-dari-indikator/,[SALAH] Hasil Survei 20—25 September 2024 Pilkada Bone Bolango dari Indikator,"Akun Tiktok “iris.rsb” pada Selasa (15/10/2024) membagikanvideo berisi grafik hasil survei pasangan calon bupati dan calon wakil bupati Kabupaten Bone Bolango. Tercantum logo “Indikator Politik” dalam potongan hasil survei yang berlangsung 20—25 September 2024 itu.
Berikut narasi lengkap yang ada di potongan hasil survei:
“SIMULASI SEMI TERBUKA 4 PASLONKalau pemilihan langsung Bupati dan Wakil bupati Kabupaten Bone Bolango diakan saat ini, siapa yang bpk/bu pilih dari pasangan nama berikut ini? (%)…Pada simulasi semi terbuka, ISMET-RISMAN paling banyak dipilih 31.1%, kemudian AMRAN- IRWAN 20.2%, nama lain Jauh lebih rendah. Belum menentukan pilihan 21.5%.”
Video berdurasi 13 detik tersebut per Rabu (22/10/2024) sudah disukai 55 akun, dibagikan ulang 11 akun, dan menuai 14 komentar.
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) pertama-tama menelusuri akun Instagram Burhanuddin Muhtadi (@.burhanuddinmuhtadi), pendiri Indikator. Dalamunggahannya, Burhanuddin menegaskan tim Indikator tidak pernah melakukan survei pilkada di Kabupaten Bone Bolango pada periode tersebut.
“Survei terakhir Indikator terakhir kalinya di sana bulan Agustus 2024 sebelum penetapan paslon. Itupun hasilnya berbeda dengan survei yang diklaim dari Indikator yg dikatakan dilakukan pada September,” tulis Burhanuddin di akun Instagram pribadinya.
Dilansir dari pemberitaandulohupa.id, Indikator menegaskan hasil survei resmi bisa diakses di laman resmiwww.indikator.co.iddan kanal YouTubeINDIKATORTV.","“SIMULASI SEMI TERBUKA 4 PASLONKalau pemilihan langsung Bupati dan Wakil bupati Kabupaten Bone Bolango diakan saat ini, siapa yang bpk/bu pilih dari pasangan nama berikut ini? (%)…Pada simulasi semi terbuka, ISMET-RISMAN paling banyak dipilih 31.1%, kemudian AMRAN- IRWAN 20.2%, nama lain Jauh lebih rendah. Belum menentukan pilihan 21.5%.”",1
"Oktober 23, 2024",https://turnbackhoax.id/2024/10/23/salah-ridwan-kamil-proklamirkan-jakarta-satu-agama-islam/,[SALAH] Ridwan Kamil Proklamirkan Jakarta Satu Agama Islam,"Sejak Minggu (6/10/2024), beredarvideo di TikTok dari akun “LENIMARLINA” berisi klaim tentang Ridwan Kamil (RK)—Suswono (pasangan calon gubernur Jakarta nomor urut 1) memproklamirkan bakal menjadikan Jakarta satu agama Islam.
Berikut narasi lengkapnya:
“sepertinya mereka bukan orang Indonesia, atau mereka anti bhinneka tunggal ika? Ridwan Kamil dan Suswono memproklamirkan satu agama saja (Islam) utk DKJ. Cagub dan Cawagub ini jelas2 bukan orang Indonesia, karena tidak terapkan Pancasila. Seharusnya mereka kampanye di Arab atau daerah Hamas, Hisbullah, Houti.”
Dalam video terdapat tautan pemberitaan tempo.co “https://nasional.tempo.co/read/1923967/janji-kampanye-untuk-satu-agama-saja-di-pilkada-jakarta-jadi-sorotan” Hingga Rabu (23/10/2024), unggahan tersebut telah mendapatkan 18 penyuka, 102 tayangan dan 1 komentar yang terlihat mempercayai unggahan tersebut.
Setelah dilakukan penelusuran menggunakan mesin pencarian Google dengan kata kunci “Ridwan Kamil proklamirkan satu agama Jakarta”, ditemukan pemberitaan Okezone tentang RK yang telah meluruskan klaim itu.
Dilansir dariOkezone, ia telah menegaskan kabar “RK memproklamirkan satu agama di Jakarta jika terpilih sebagai gubernur” adalah hoaks.
“Saya ingin menyampaikan klarifikasi ada satu berita, seolah-olah gara-gara kami yang menyebutkan Magrib Mengaji, seolah-olah Jakarta diproklamasikan menjadi wilayah satu agama. Saya sampaikan itu adalah tidak betul, itu adalah tidak benar,” jelasnya dalam video yang diunggah di instagram pribadinya (ridwankamil), Selasa (8/10/2024).
Untuk diketahui, mengutip pemberitaancnnindonesia.com, program “Magrib Mengaji” nantinya hanya mewajibkan anak sekolah yang beragama Islam untuk mengaji setelah magrib.
Lebih lanjut, tautan beritaTempo.coyang dituliskan dalam unggahan akun TikTok “LENIMARLINA” juga tidak membahas RK yang memproklamirkan satu agama di Jakarta. Isinya berupa kritik dari The Indonesian Institute (TII) tentang program “Magrib Mengaji” yang dinilai eksklusif untuk satu golongan agama.","“sepertinya mereka bukan orang Indonesia, atau mereka anti bhinneka tunggal ika? Ridwan Kamil dan Suswono memproklamirkan satu agama saja (Islam) utk DKJ. Cagub dan Cawagub ini jelas2 bukan orang Indonesia, karena tidak terapkan Pancasila. Seharusnya mereka kampanye di Arab atau daerah Hamas, Hisbullah, Houti.”",1
"Oktober 22, 2024",https://turnbackhoax.id/2024/10/22/salah-ada-kongkalikong-adik-prabowo-dan-yusril-di-balik-ekspor-pasir-laut/,[SALAH] Ada Kongkalikong Adik Prabowo dan Yusril di Balik Ekspor Pasir Laut,"Beredarvideodari kanal YouTube “KOPI POLITIK” yang mengeklaim ada kongkalikong Hashim Djojohadikusumo (adik Prabowo) dan Mantan Menteri Sekretaris Negara Yusril Ihza Mahendra dalam ekspor pasir laut
Berikut narasi lengkapnya:
KONGKALIKONG BUSUK TERBONGKAR !! TERNYATA ADIK PRABOWO DAN YUSRIL DIBALIK EKSPOR PASIR LAUTBREAKING NEWSKONGKALIKONG TERBONGKARADIK PRABOWO & YUSRIL DIBALIK EKSPOR PASIR LAUT
Klaim tersebut diperkuat dengan sampul foto (thumbnail) yang menampilkan latar lokasi penambangan pasir. Sejak diunggah Jumat (4/10/2024), video tersebut per Senin (21/10/2024) telah ditonton lebih dari dua ribu kali.
Tim pemeriksa fakta Mafindo (TurnBackHoax) pertama-tama memasukkan kata kunci “Adik Prabowo dan Yusril dibalik ekspor pasir laut” ke mesin pencarian Google. Hasilnya, tidak ditemukan informasi yang membenarkan klaim.
TurnBackHoax kemudian menelusuri sampul foto video itu lewat Google Lens dan tidak menemukan gambar yang identik. Potret dalam thumbnail video merupakan hasil suntingan atau manipulasi dari gabungan sejumlah gambar.
Video berdurasi 6 menit 12 detik tersebut hanya menampilkan cuplikan dari beberapa peristiwa berbeda yang tidak berkaitan. Narator dalam video membacakan ulang artikelsuara.com“Heboh Adik Prabowo Jadi Penambang Pasir Laut, Reaksi Pandji Pragiwaksono: Sabar Nyet”.
Artikel yang tayang Minggu (6/10/2024) itu membahas komika Pandji Pragiwaksono yang menyoroti dibukanya kembali keran ekspor pasir laut oleh Jokowi.",KONGKALIKONG BUSUK TERBONGKAR !! TERNYATA ADIK PRABOWO DAN YUSRIL DIBALIK EKSPOR PASIR LAUTBREAKING NEWSKONGKALIKONG TERBONGKARADIK PRABOWO & YUSRIL DIBALIK EKSPOR PASIR LAUT,1
